,frame_name,frame_num,obj1_name,obj1_prob,obj2_name,obj2_prob
0,Shira_Standing/clip6/68834594023.png,1,1R,0.18164914736198381,4R,0.13867802378874078
1,Shira_Standing/clip6/68834923224.png,2,1B,0.11864007928090425,2B,0.09799864361612154
2,Shira_Standing/clip6/68835253962.png,3,1B,0.1635260874093509,2B,0.13057195488843382
3,Shira_Standing/clip6/68835593979.png,4,1R,0.3605134793453094,2R,0.0959731989051039
4,Shira_Standing/clip6/68835923186.png,5,1R,0.5242194049281934,2R,0.12761720934829024
5,Shira_Standing/clip6/68836253867.png,6,1R,0.3207543330212621,3G,0.14766599193936805
6,Shira_Standing/clip6/68836593968.png,7,1R,0.4737777175297486,2R,0.1315737106660606
7,Shira_Standing/clip6/68836923248.png,8,1R,0.38335002224337883,2R,0.13480309564862064
8,Shira_Standing/clip6/68837253231.png,9,1R,0.19167501112168941,1B,0.10630950428231156
9,Shira_Standing/clip6/68837593964.png,10,1B,0.15690916130769622,2B,0.12346886005058978
10,Shira_Standing/clip6/68837923298.png,11,1B,0.1642471337689631,2B,0.14833509240448778
11,Shira_Standing/clip6/68838253933.png,12,1R,0.3575710691089008,2R,0.09061045283742218
12,Shira_Standing/clip6/68838593984.png,13,1R,0.2576627596432049,2G,0.14495571559190243
13,Shira_Standing/clip6/68838923236.png,14,1R,0.12883137982160245,2B,0.10493520389345079
14,Shira_Standing/clip6/68839253838.png,15,2B,0.1388609192896152,1B,0.13647204360847998
15,Shira_Standing/clip6/68839594018.png,16,4B,0.21566075483915004,3B,0.16333642336698773
16,Shira_Standing/clip6/68839923216.png,17,1R,0.2569945686492775,4B,0.10783037741957502
17,Shira_Standing/clip6/68840253193.png,18,1R,0.3958251698538069,2R,0.14130119754554515
18,Shira_Standing/clip6/68840593981.png,19,1R,0.19791258492690345,4B,0.1351828154628064
19,Shira_Standing/clip6/68840923260.png,20,4B,0.16689046948341218,3B,0.14581381459903262
20,Shira_Standing/clip6/68841253859.png,21,4B,0.18345836794818438,3B,0.16276502888200534
21,Shira_Standing/clip6/68841593955.png,22,4B,0.19000839918498572,3B,0.17073705296701125
22,Shira_Standing/clip6/68841923159.png,23,4B,0.19186331016292207,3B,0.1742951554473722
23,Shira_Standing/clip6/68842253227.png,24,4B,0.1922436842548596,3B,0.17590820793413586
24,Shira_Standing/clip6/68842594011.png,25,4B,0.19180132837332164,3B,0.17649558594983258
25,Shira_Standing/clip6/68842923167.png,26,4B,0.18602803844904406,3B,0.17475805377719028
26,Shira_Standing/clip6/68843253183.png,27,4B,0.17977558195487414,3B,0.17252635607372568
27,Shira_Standing/clip6/68843593982.png,28,4B,0.17309659464387078,2B,0.1718104973838676
28,Shira_Standing/clip6/68843923186.png,29,2B,0.17188672110301523,1B,0.16923652419788543
29,Shira_Standing/clip6/68844253864.png,30,1B,0.17457462589616285,2B,0.1709871042720652
30,Shira_Standing/clip6/68844593944.png,31,1B,0.1798073080267651,2B,0.16881796408449076
31,Shira_Standing/clip6/68844923158.png,32,1B,0.18482418325570382,2B,0.16432442642991155
32,Shira_Standing/clip6/68845253325.png,33,1W,0.4467113967240345,1B,0.11882815103470312
33,Shira_Standing/clip6/68845593919.png,34,1W,0.6095780769960688,1B,0.08583013492420277
34,Shira_Standing/clip6/68845923198.png,35,1W,0.33946194075482516,2W,0.2954769350136023
35,Shira_Standing/clip6/68846253199.png,36,1B,0.5211311842532025,1W,0.1710599072138289
36,Shira_Standing/clip6/68846593959.png,37,1B,0.43701025107032565,2B,0.14522274993907064
37,Shira_Standing/clip6/68846923206.png,38,1B,0.3493497942497956,2B,0.26464640779850834
38,Shira_Standing/clip6/68847253793.png,39,2B,0.37999853119156,1B,0.2747371299579578
39,Shira_Standing/clip6/68847593919.png,40,2B,0.5080220175159829,1B,0.20491456881027026
40,Shira_Standing/clip6/68847923156.png,41,2B,0.6586103738439595,1B,0.13569977100159059
41,Shira_Standing/clip6/68848253221.png,42,2B,0.8003899326471262,1B,0.0772865165432268
42,Shira_Standing/clip6/68848593962.png,43,2B,0.7955796693395756,1B,0.07103388403500806
43,Shira_Standing/clip6/68848923133.png,44,2B,0.7262424493676307,3B,0.09883329077177022
44,Shira_Standing/clip6/68849253865.png,45,2B,0.6360101345397015,3B,0.1521630203251119
45,Shira_Standing/clip6/68849593964.png,46,2B,0.5476218111010915,3B,0.21431710941848509
46,Shira_Standing/clip6/68849923201.png,47,2B,0.45451089372252995,3B,0.2993477099637382
47,Shira_Standing/clip6/68850253842.png,48,2B,0.3923554003302887,3B,0.36189168156436907
48,Shira_Standing/clip6/68850593962.png,49,3B,0.5431528836100921,2B,0.2691729754361385
49,Shira_Standing/clip6/68850923158.png,50,3B,0.6944081535219728,2B,0.17360566423962562
50,Shira_Standing/clip6/68851253165.png,51,3B,0.7603060602789669,2B,0.13060783973130416
51,Shira_Standing/clip6/68851593994.png,52,3B,0.716451593386375,2B,0.14607804139434316
52,Shira_Standing/clip6/68851923195.png,53,3B,0.3582257966931875,4B,0.3164105320437586
53,Shira_Standing/clip6/68852253981.png,54,4B,0.4746149599151651,3B,0.17911289834659375
54,Shira_Standing/clip1/68235595902.png,1,1G,0.0625,2G,0.0625
55,Shira_Standing/clip1/68235925136.png,2,1G,0.0625,2G,0.0625
56,Shira_Standing/clip1/68236255201.png,3,1G,0.0625,2G,0.0625
57,Shira_Standing/clip1/68236595906.png,4,1G,0.0625,2G,0.0625
58,Shira_Standing/clip1/68236925129.png,5,1R,0.25558167182555824,2R,0.13103123665625013
